time,vehicles,queue,speed
31149.0,1,0,66.40644331123238
31150.0,2,0,63.78615570947079
31151.0,1,0,63.71408737022119
31152.0,2,0,63.32384005149305
31153.0,3,0,60.953755538661326
31154.0,3,0,62.405213200804454
31155.0,4,0,60.500392100419155
31156.0,4,0,60.561801200879174
31157.0,4,0,58.706556053718764
31158.0,4,0,61.38067549271979
31159.0,3,0,67.9077984072223
31160.0,1,0,66.66716744187188
31161.0,1,0,66.31026323249391
31162.0,2,0,66.45338324495839
31163.0,3,0,67.59549588111082
31164.0,3,0,67.64652844212651
31165.0,4,0,65.99311002761856
31166.0,5,0,59.386657699889284
31167.0,6,0,54.30786643460552
31168.0,5,0,53.42786750457514
31169.0,5,0,49.67506334049267
31170.0,6,1,45.75158155574183
31171.0,7,1,47.71863854518257
31172.0,8,2,50.56493490488198
31173.0,9,2,50.70968172907291
31174.0,8,2,52.655821022850915
31175.0,8,3,51.21622151647276
31176.0,8,3,46.045366215075376
31177.0,6,3,47.842145409910394
31178.0,7,3,49.3874190640151
31179.0,6,3,51.552957022303225
31180.0,6,4,51.56047037087906
31181.0,7,4,46.54386147788934
31182.0,7,2,46.533082271455676
31183.0,8,0,42.48471807228746
31184.0,7,0,41.61064836173814
31185.0,9,0,42.05055742936029
31186.0,10,0,49.00883565928822
31187.0,10,1,45.107265834905945
31188.0,10,2,46.6091231097531
31189.0,11,1,44.81460121039852
31190.0,11,1,43.11401346297548
31191.0,9,1,44.291575204391435
31192.0,8,2,44.73662576125314
31193.0,9,2,44.39684609759721
31194.0,9,2,44.38519770002797
31195.0,10,2,41.7290536491578
31196.0,8,2,45.44259443350217
31197.0,9,3,44.73747131909123
31198.0,9,3,46.21752515190303
31199.0,9,3,50.68036625420981
31200.0,9,3,49.896864699570415
31201.0,9,3,50.2035314880445
31202.0,7,3,50.00192238850135
31203.0,7,3,48.35102920780966
31204.0,6,3,49.019475692164846
31205.0,4,3,50.30942158790754
31206.0,4,3,50.04548471642551
31207.0,4,4,50.014153015325206
31208.0,4,4,50.012926607946085
31209.0,4,4,50.01019837740072
31210.0,4,4,50.0100673856152
31211.0,2,1,59.57487166425171
31212.0,2,0,59.89543644432764
31213.0,2,0,60.35375151978427
31214.0,3,0,54.62592059321939
31215.0,4,0,54.00913096742015
31216.0,4,0,54.71018440405172
31217.0,3,0,59.103478249944835
31218.0,3,0,57.80709242620746
31219.0,2,0,65.59277070613251
31220.0,1,0,66.05037737684385
31221.0,1,0,63.581046507810406
31222.0,1,0,64.31462581953981
31223.0,1,0,64.97185233837631
31224.0,1,0,65.65575466604609
31225.0,1,0,66.25116946843158
31226.0,1,0,66.83676164376438
31227.0,0,0,66.68
31228.0,0,0,66.68
31229.0,1,0,62.48879246218034
31230.0,1,0,63.326753646390486
31231.0,2,0,64.15431636859189
31232.0,2,0,65.19142470235386
31233.0,2,0,66.18190609255254
31234.0,2,0,67.1183064816418
31235.0,1,0,66.10384797772248
31236.0,1,0,66.32717122889756
31237.0,0,0,66.68
31238.0,0,0,66.68
31239.0,0,0,66.68
31240.0,0,0,66.68
31241.0,0,0,66.68
31242.0,0,0,66.68
31243.0,0,0,66.68
31244.0,0,0,66.68
31245.0,1,0,65.80196116583839
31246.0,1,0,65.78383184626495
31247.0,1,0,65.58351316214646
31248.0,1,0,65.73859212651645
31249.0,2,0,63.9273517875269
31250.0,2,0,64.19355132557263
31251.0,2,0,61.203970803449145
31252.0,2,0,62.13162517834446
31253.0,3,0,59.561809766851795
31254.0,4,0,56.77265181766802
31255.0,3,0,63.001803346616896
31256.0,4,0,62.508311377675724
31257.0,4,0,64.00971328351726
31258.0,3,0,64.88687608227045
31259.0,3,0,62.282230708521006
31260.0,3,0,62.901050014370604
31261.0,2,0,60.27485903706925
31262.0,2,0,61.27877771630242
31263.0,3,0,58.399370994157906
31264.0,3,0,58.91136948775023
31265.0,3,0,58.695550983286246
31266.0,3,0,58.51566219719788
31267.0,5,0,51.21041443522011
31268.0,5,0,53.96707133215087
31269.0,5,1,54.595914616589
31270.0,4,1,56.53291596049566
31271.0,4,1,59.48380648716343
31272.0,5,1,57.683092877350646
31273.0,5,1,57.2737371309441
31274.0,4,1,57.309492885191744
31275.0,4,1,57.086199241937344
31276.0,3,1,57.63545846859257
31277.0,3,1,57.9770179725529
31278.0,4,2,54.170569681217856
31279.0,3,1,58.48638280109955
31280.0,2,0,60.627093275870266
31281.0,2,0,61.22229612266901
31282.0,3,0,55.23227445825463
31283.0,4,0,53.13018498437953
31284.0,4,0,55.67094656805826
31285.0,6,0,54.15316441865585
31286.0,6,0,56.7141003667958
31287.0,8,0,55.20951225524229
31288.0,7,0,55.83937205441091
31289.0,6,0,57.11899534048089
31290.0,4,0,60.968144177665096
31291.0,3,0,60.026982923446
31292.0,2,0,62.74445256335362
31293.0,2,0,61.369779614362294
31294.0,1,0,60.59365567811558
31295.0,0,0,66.68
31296.0,0,0,66.68
31297.0,0,0,66.68
31298.0,0,0,66.68
31299.0,0,0,66.68
31300.0,0,0,66.68
31301.0,0,0,66.68
31302.0,0,0,66.68
31303.0,3,0,63.4378419581442
31304.0,4,0,64.18945933396587
31305.0,4,0,63.66502772590347
31306.0,6,0,63.39247612594247
31307.0,7,0,63.017891144598025
31308.0,6,0,62.18807154692599
31309.0,5,0,57.32622875172429
31310.0,4,0,53.72495209930568
31311.0,3,0,56.855568743642465
31312.0,3,1,55.417942282650166
31313.0,2,1,58.81223837358132
31314.0,3,1,59.198963895975
31315.0,3,1,56.80961475856864
31316.0,3,1,54.58347140079016
31317.0,3,1,52.323299826158674
31318.0,3,0,52.62484450086741
31319.0,3,0,50.42845047968476
31320.0,1,0,63.63361181155301
31321.0,2,0,60.70666368980958
31322.0,2,0,62.580673746326816
31323.0,3,0,62.30920886473048
31324.0,4,0,61.37671154420387
31325.0,4,0,62.64671240739841
31326.0,3,0,62.236371845129334
31327.0,3,0,60.511088358507116
31328.0,3,0,59.79719797430534
31329.0,4,0,60.24585581505337
31330.0,4,0,61.516528656764145
31331.0,5,0,61.064754009021506
31332.0,5,0,59.67088987881978
31333.0,4,0,58.613465870470286
31334.0,4,0,57.350444430201776
31335.0,4,0,55.525081811698854
31336.0,2,0,64.2975393957444
31337.0,1,0,65.14305223236619
31338.0,1,0,65.52005970282323
31339.0,0,0,66.68
31340.0,0,0,66.68
31341.0,0,0,66.68
31342.0,0,0,66.68
31343.0,0,0,66.68
31344.0,1,0,65.3934130385793
31345.0,2,0,63.909337033291926
31346.0,2,0,64.5738628640027
31347.0,3,0,64.70344641544278
31348.0,5,0,63.940329330262834
31349.0,5,0,62.451567499372096
31350.0,5,0,59.69994500754278
31351.0,7,0,50.12431750880584
31352.0,6,0,48.43104812160516
31353.0,7,1,46.11302186280914
31354.0,7,1,47.06511991928794
31355.0,8,1,46.4099743703526
31356.0,8,3,47.83267300181401
31357.0,7,3,47.504118334250016
31358.0,7,3,48.2587148416838
31359.0,6,3,47.896831267142566
31360.0,6,3,48.163260760720604
31361.0,6,3,47.54683713186601
31362.0,6,3,47.80110089243359
31363.0,5,3,48.016998053506725
31364.0,5,3,48.23668576383143
31365.0,6,3,46.776414901175436
31366.0,5,3,47.31071831314195
31367.0,6,3,46.579791160854676
31368.0,6,3,47.96080526237375
31369.0,6,3,47.60781658363594
31370.0,6,3,47.52180209850601
31371.0,6,3,47.080956796164244
31372.0,5,3,47.30646763039145
31373.0,5,3,46.46386829041397
31374.0,4,3,47.25039815358875
31375.0,4,3,47.08865232249352
31376.0,3,3,50.010000000000005
31377.0,3,3,50.010000000000005
31378.0,3,3,50.010000000000005
31379.0,3,3,50.010000000000005
31380.0,3,3,50.010000000000005
31381.0,3,3,50.010000000000005
31382.0,3,3,50.010000000000005
31383.0,3,3,50.010000000000005
31384.0,3,3,50.010000000000005
31385.0,3,3,50.010000000000005
31386.0,3,1,50.94909113634748
31387.0,4,0,48.682555194892466
31388.0,3,0,48.87202178015477
31389.0,3,0,56.121540438846814
31390.0,4,0,53.756097966820356
31391.0,3,0,61.78295351880395
31392.0,5,0,61.63939164253992
31393.0,5,0,63.585640076446495
31394.0,5,0,64.0734475199132
31395.0,5,0,61.74525096605798
31396.0,5,0,59.03806261158957
31397.0,4,0,58.79027083564731
