time,intersection,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
50700,Vefa_244500423,1,2,54.78,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50700,Kulatov_244500424,0,0,0,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50700,Muka_280015410,0,1,44.5,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50700,Gorko_280015414,4,10,31.99,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50710,Vefa_244500423,1,12,44.54,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50710,Kulatov_244500424,1,2,38.6,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50710,Muka_280015410,2,5,33.6,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50710,Gorko_280015414,1,6,22.39,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50720,Vefa_244500423,12,17,35.24,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50720,Kulatov_244500424,2,3,40.31,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50720,Muka_280015410,0,3,35.21,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50720,Gorko_280015414,2,3,34.88,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50730,Vefa_244500423,2,10,35.21,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50730,Kulatov_244500424,0,3,50.83,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50730,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50730,Gorko_280015414,1,8,25.52,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50740,Vefa_244500423,3,5,46.96,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50740,Kulatov_244500424,3,3,48.76,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50740,Muka_280015410,0,2,43.9,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50740,Gorko_280015414,7,10,30.73,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50750,Vefa_244500423,1,2,54.63,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50750,Kulatov_244500424,0,2,55.93,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50750,Muka_280015410,0,3,39.58,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50750,Gorko_280015414,2,5,27.92,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50760,Vefa_244500423,2,4,46.22,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50760,Kulatov_244500424,0,4,48.8,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50760,Muka_280015410,0,5,31.44,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50760,Gorko_280015414,2,5,31.23,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50770,Vefa_244500423,2,4,50.47,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50770,Kulatov_244500424,3,6,35.18,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50770,Muka_280015410,1,4,34.28,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50770,Gorko_280015414,0,1,39.6,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50780,Vefa_244500423,3,4,46.57,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50780,Kulatov_244500424,1,6,36.49,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50780,Muka_280015410,0,1,43.72,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50780,Gorko_280015414,0,3,39.52,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50790,Vefa_244500423,1,3,51.26,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50790,Kulatov_244500424,3,4,37.77,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50790,Muka_280015410,1,3,35.17,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50790,Gorko_280015414,2,9,26.81,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50800,Vefa_244500423,0,2,58.3,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50800,Kulatov_244500424,2,4,40.02,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50800,Muka_280015410,1,6,33.53,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50800,Gorko_280015414,8,9,22.52,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50810,Vefa_244500423,1,4,53.13,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50810,Kulatov_244500424,2,7,38.85,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50810,Muka_280015410,0,1,40.6,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50810,Gorko_280015414,0,2,40.99,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50820,Vefa_244500423,1,8,48.57,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50820,Kulatov_244500424,3,5,34.91,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50820,Muka_280015410,0,1,38.41,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50820,Gorko_280015414,0,4,38.94,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50830,Vefa_244500423,7,11,44.29,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50830,Kulatov_244500424,2,6,40.56,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50830,Muka_280015410,1,3,29.88,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50830,Gorko_280015414,0,4,38.79,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50840,Vefa_244500423,3,10,38.03,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50840,Kulatov_244500424,2,3,44.93,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50840,Muka_280015410,2,2,30.01,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50840,Gorko_280015414,4,8,27.03,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50850,Vefa_244500423,4,6,46.74,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50850,Kulatov_244500424,0,1,58.68,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50850,Muka_280015410,3,7,24.38,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50850,Gorko_280015414,0,1,44.64,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50860,Vefa_244500423,2,9,33.82,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50860,Kulatov_244500424,1,2,45.02,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50860,Muka_280015410,0,1,40.28,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50860,Gorko_280015414,1,3,35.03,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50870,Vefa_244500423,6,12,25.37,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50870,Kulatov_244500424,1,3,47.89,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50870,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50870,Gorko_280015414,1,2,37.46,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50880,Vefa_244500423,3,6,39.9,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50880,Kulatov_244500424,2,5,51.03,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50880,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50880,Gorko_280015414,1,6,33.53,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50890,Vefa_244500423,3,5,49.78,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50890,Kulatov_244500424,0,4,40.35,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50890,Muka_280015410,0,1,44.51,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50890,Gorko_280015414,2,5,36.43,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50900,Vefa_244500423,1,8,42.86,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50900,Kulatov_244500424,2,3,40.02,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50900,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50900,Gorko_280015414,1,5,28.63,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50910,Vefa_244500423,6,7,44.62,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50910,Kulatov_244500424,0,1,56.58,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50910,Muka_280015410,0,2,43.78,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50910,Gorko_280015414,4,4,28.76,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50920,Vefa_244500423,0,2,57.92,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50920,Kulatov_244500424,1,2,53.37,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50920,Muka_280015410,0,2,43.55,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50920,Gorko_280015414,0,4,35.44,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50930,Vefa_244500423,1,2,54.63,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50930,Kulatov_244500424,2,2,52.51,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50930,Muka_280015410,0,2,40.91,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50930,Gorko_280015414,0,3,38.86,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50940,Vefa_244500423,1,6,50.38,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50940,Kulatov_244500424,1,4,52.56,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50940,Muka_280015410,1,3,31.91,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50940,Gorko_280015414,1,1,40.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50950,Vefa_244500423,6,6,40.01,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50950,Kulatov_244500424,1,3,49.64,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50950,Muka_280015410,0,4,32.72,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50950,Gorko_280015414,1,1,40.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50960,Vefa_244500423,0,0,0,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50960,Kulatov_244500424,2,5,48.18,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50960,Muka_280015410,0,3,41.55,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50960,Gorko_280015414,0,3,42.4,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50970,Vefa_244500423,0,0,0,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50970,Kulatov_244500424,1,2,50.73,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50970,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50970,Gorko_280015414,3,12,22.67,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50980,Vefa_244500423,2,2,50.01,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50980,Kulatov_244500424,0,1,50.43,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50980,Muka_280015410,0,1,43.93,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50980,Gorko_280015414,1,1,40.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
50990,Vefa_244500423,1,9,48.62,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
50990,Kulatov_244500424,1,4,48.28,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
50990,Muka_280015410,0,2,39.06,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
50990,Gorko_280015414,0,1,44.95,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51000,Vefa_244500423,8,8,45.01,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51000,Kulatov_244500424,1,3,41.55,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51000,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51000,Gorko_280015414,1,1,40.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51010,Vefa_244500423,0,3,53.0,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51010,Kulatov_244500424,1,1,55.01,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51010,Muka_280015410,0,2,43.64,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51010,Gorko_280015414,1,4,38.13,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51020,Vefa_244500423,1,6,52.71,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51020,Kulatov_244500424,0,1,56.17,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51020,Muka_280015410,0,2,41.16,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51020,Gorko_280015414,2,2,37.51,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51030,Vefa_244500423,5,8,45.3,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51030,Kulatov_244500424,1,2,42.67,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51030,Muka_280015410,0,1,44.85,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51030,Gorko_280015414,0,3,43.14,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51040,Vefa_244500423,5,6,48.85,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51040,Kulatov_244500424,0,2,55.22,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51040,Muka_280015410,0,1,43.62,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51040,Gorko_280015414,2,3,33.83,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51050,Vefa_244500423,1,5,43.66,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51050,Kulatov_244500424,0,0,0,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51050,Muka_280015410,0,1,43.2,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51050,Gorko_280015414,1,5,37.42,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51060,Vefa_244500423,1,4,47.62,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51060,Kulatov_244500424,0,2,45.61,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51060,Muka_280015410,0,3,37.08,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51060,Gorko_280015414,5,5,32.51,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51070,Vefa_244500423,1,1,55.01,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51070,Kulatov_244500424,1,3,49.11,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51070,Muka_280015410,0,1,38.59,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51070,Gorko_280015414,0,4,37.59,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51080,Vefa_244500423,0,2,57.87,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51080,Kulatov_244500424,0,3,50.18,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51080,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51080,Gorko_280015414,2,5,26.15,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51090,Vefa_244500423,2,4,44.73,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51090,Kulatov_244500424,0,2,54.45,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51090,Muka_280015410,0,5,38.38,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51090,Gorko_280015414,0,4,29.4,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51100,Vefa_244500423,0,6,47.75,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51100,Kulatov_244500424,1,3,47.99,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51100,Muka_280015410,0,3,40.41,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51100,Gorko_280015414,4,6,28.95,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51110,Vefa_244500423,4,6,41.86,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51110,Kulatov_244500424,4,5,38.52,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51110,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51110,Gorko_280015414,2,8,34.25,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51120,Vefa_244500423,1,4,48.33,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51120,Kulatov_244500424,0,4,46.76,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51120,Muka_280015410,0,1,40.42,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
51120,Gorko_280015414,6,8,23.33,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
51130,Vefa_244500423,1,2,49.55,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
51130,Kulatov_244500424,2,7,33.68,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
51130,Muka_280015410,1,4,31.82,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
