step,reward,loss,epsilon
1767,-0.0,3.5806434642182694e-05,0.049911691230058335
1768,-0.0,2.64639822358248e-05,0.049911691230058335
1769,-0.0,0.015024325562897265,0.049911691230058335
1770,-0.0,0.015571788682549936,0.049911691230058335
1771,-0.0,0.014971003481372591,0.049911691230058335
1772,-0.0,0.015390501557959624,0.049911691230058335
1773,-0.0,3.3794307693568726e-05,0.049911691230058335
1774,-0.0,3.6103992124947304e-05,0.049911691230058335
1775,-0.0,0.015738091592098158,0.049911691230058335
1776,-0.0,0.014982349297119057,0.049911691230058335
1777,-0.0,0.015112199512113733,0.049911691230058335
1778,-0.0,0.00045326953908642054,0.049911691230058335
1779,-0.0,0.01339341169838093,0.049911691230058335
1780,-0.0,0.01574736684946032,0.049911691230058335
1781,-0.0,0.015628936052365816,0.049911691230058335
1782,-0.0,0.029880255387752186,0.049911691230058335
1783,-0.0,5.6235301700902074e-05,0.049911691230058335
1784,-0.0,5.847916793300101e-05,0.049911691230058335
1785,-0.0,6.319643932783947e-05,0.049911691230058335
1786,-0.0,0.01526874655897359,0.049911691230058335
1787,-0.0,0.014770551887522743,0.049911691230058335
1788,-0.0,0.01475605529128643,0.049911691230058335
1789,-0.0,0.00046668274808325805,0.049911691230058335
1790,-0.0,0.028959825761376123,0.049911691230058335
1791,-0.0,0.000656377681025333,0.049911691230058335
1792,-0.0,0.015589073970772915,0.049911691230058335
1793,-0.0,0.029001819135800133,0.049911691230058335
1794,-0.0,0.00011561502162393822,0.049911691230058335
1795,-0.0,6.840772124405703e-05,0.049911691230058335
1796,-0.0,7.223627130770183e-05,0.049911691230058335
1797,-0.0,0.030592786113686543,0.049911691230058335
1798,-0.0,0.00043956385695764766,0.049911691230058335
1799,-0.0,0.014781657302251006,0.049911691230058335
1800,-0.0,0.00033047908357275446,0.049911691230058335
1801,-0.0,0.030034088645805923,0.049911691230058335
1802,-0.0,0.014206110646455272,0.049911691230058335
1803,-0.0,0.030502880600124627,0.049911691230058335
1804,-0.0,0.00011455142475824687,0.049911691230058335
1805,-0.0,0.015082239421190025,0.049911691230058335
1806,-0.0,0.015001489396354373,0.049911691230058335
1807,-0.0,0.015151285533420378,0.049911691230058335
1808,-0.0,0.00012329558252588413,0.049911691230058335
1809,-0.0,0.00010213670861958235,0.049911691230058335
1810,-0.0,0.030050857345486293,0.049911691230058335
1811,-0.0,0.04321994983956756,0.049911691230058335
1812,-0.0,0.0005173507211111428,0.049911691230058335
1813,-0.0,0.00040182753110684644,0.049911691230058335
1814,-0.0,0.015260916301940597,0.049911691230058335
1815,-0.0,0.014497282114348309,0.049911691230058335
1816,-0.0,0.0003186729293247481,0.049911691230058335
1817,-0.0,0.00032240322320831183,0.049911691230058335
1818,-0.0,0.015195285946219883,0.049911691230058335
1819,-0.0,0.014932023967503483,0.049911691230058335
1820,-0.0,0.00019880800277860544,0.049911691230058335
1821,-0.0,0.00024779254394680095,0.049911691230058335
1822,-0.0,0.000155910365492673,0.049911691230058335
1823,-0.0,0.00019519388615663047,0.049911691230058335
1824,-0.0,0.00011628065301261259,0.049911691230058335
1825,-0.0,0.015214512068496333,0.049911691230058335
1826,-0.0,0.00011804782116087154,0.049911691230058335
1827,-0.0,0.014893390050474409,0.049911691230058335
1828,-0.0,0.00026213839373667724,0.049911691230058335
1829,-0.0,0.00015331993427025736,0.049911691230058335
1830,-0.0,0.014969591295614038,0.049911691230058335
1831,-0.0,0.00021929705875045613,0.049911691230058335
1832,-0.0,0.00022278440576428693,0.049911691230058335
1833,-0.0,0.015166504357239319,0.049911691230058335
1834,-0.0,6.205714760199044e-05,0.049911691230058335
1835,-0.0,5.7672861988322666e-05,0.049911691230058335
1836,-0.0,5.524554842395446e-05,0.049911691230058335
1837,-0.0,5.3629065064342285e-05,0.049911691230058335
1838,-0.0,5.895324625271314e-05,0.049911691230058335
1839,-0.0,5.988650951849195e-05,0.049911691230058335
1840,-0.0,0.015096231204779542,0.049911691230058335
1841,-0.0,0.00014023710991750704,0.049911691230058335
1842,-0.0,0.030432982602121683,0.049911691230058335
1843,-0.0,0.015040291528976013,0.049911691230058335
1844,-0.0,0.00027246917045431474,0.049911691230058335
1845,-0.0,0.015096232807309207,0.049911691230058335
1846,-0.0,0.014850566024847467,0.049911691230058335
1847,-0.0,0.014765409894666348,0.049911691230058335
1848,-0.0,0.029851625559103923,0.049911691230058335
1849,-0.0,0.02896272445491377,0.049911691230058335
1850,-0.0,0.000900718766160935,0.049911691230058335
1851,-0.0,0.0005534191503357988,0.049911691230058335
1852,-0.0,0.0003696760838920454,0.049911691230058335
1853,-0.0,0.00018767378753636876,0.049911691230058335
1854,-0.0,0.0149064145970641,0.049911691230058335
1855,-0.0,0.01461971150899899,0.049911691230058335
1856,-0.0,0.00044003520406477037,0.049911691230058335
1857,-0.0,0.015061552800887057,0.049911691230058335
1858,-0.0,0.015054539893753827,0.049911691230058335
1859,-0.0,0.00013041249724210502,0.049911691230058335
1860,-0.0,8.559018306186772e-05,0.049911691230058335
1861,-0.0,6.062069609669152e-05,0.049911691230058335
1862,-0.0,5.6784503215112636e-05,0.049911691230058335
1863,-0.0,5.68180046229827e-05,0.049911691230058335
1864,-0.0,5.9058531412858883e-05,0.049911691230058335
1865,-0.0,5.5256656423807726e-05,0.049911691230058335
1866,-0.0,5.7314835345323445e-05,0.049911691230058335
1867,-0.0,5.750520014657923e-05,0.049911691230058335
1868,-0.0,0.02984659612326368,0.049911691230058335
1869,-0.0,0.00011613184534553511,0.049911691230058335
1870,-0.0,0.01549472056297585,0.049911691230058335
1871,-0.0,0.014923857285837314,0.049911691230058335
1872,-0.0,0.014743958711704863,0.049911691230058335
1873,-0.0,0.0003765882723314462,0.049911691230058335
1874,-0.0,0.04460035770330251,0.049911691230058335
1875,-0.0,0.0002960423516924493,0.049911691230058335
1876,-0.0,0.00012366611372272018,0.049911691230058335
1877,-0.0,0.0001224556625487594,0.049911691230058335
1878,-0.0,0.00012919504349340888,0.049911691230058335
1879,-0.0,0.015746305624861456,0.049911691230058335
1880,-0.0,0.00011423913817898423,0.049911691230058335
1881,-0.0,0.0147534586850612,0.049911691230058335
1882,-0.0,0.000418050411446505,0.049911691230058335
1883,-0.0,0.014572037941234316,0.049911691230058335
1884,-0.0,0.00022522528334493867,0.049911691230058335
1885,-0.0,0.000204506610844285,0.049911691230058335
1886,-0.0,5.105571015451282e-05,0.049911691230058335
1887,-0.0,4.383484859094011e-06,0.049911691230058335
1888,-0.0,1.9703128785290847e-07,0.049911691230058335
1889,-0.0,0.015329864669106335,0.049911691230058335
1890,-0.0,0.00025992734354651423,0.049911691230058335
1891,-0.0,1.9222414339918878e-05,0.049911691230058335
1892,-0.0,0.01578935160152327,0.049911691230058335
1893,-0.0,0.015215157336800844,0.049911691230058335
1894,-0.0,0.02944142379581116,0.049911691230058335
1895,-0.0,0.0009095682408792882,0.049911691230058335
1896,-0.0,0.00036675334554980843,0.049911691230058335
1897,-0.0,0.030902825223581676,0.049911691230058335
1898,-0.0,9.43754045579226e-06,0.049911691230058335
1899,-0.0,1.0707234423534828e-05,0.049911691230058335
1900,-0.0,0.015444442527183355,0.049911691230058335
1901,-0.0,0.00016876507484653303,0.049911691230058335
1902,-0.0,7.335028184485282e-05,0.049911691230058335
1903,-0.0,0.015424650460445832,0.049911691230058335
1904,-0.0,0.015226330225587503,0.049911691230058335
1905,-0.0,0.015326481040190743,0.049911691230058335
1906,-0.0,0.015575126186661237,0.049911691230058335
1907,-0.0,4.3954316510053104e-05,0.049911691230058335
1908,-0.0,3.4563379436747255e-05,0.049911691230058335
1909,-1.0,2.4831971444427836e-05,0.049911691230058335
1910,-0.0,1.300695748795988e-05,0.049911691230058335
1911,-0.0,0.015313611120632231,0.049911691230058335
1912,-0.0,0.015146207188308836,0.049911691230058335
1913,-0.0,0.00019321429164165238,0.049911691230058335
1914,-0.0,0.00013553571798752273,0.049911691230058335
1915,-0.0,4.253946309518142e-05,0.049911691230058335
1916,-0.0,0.015254474370820503,0.049911691230058335
1917,-0.0,0.00022764541004960392,0.049911691230058335
1918,-0.0,0.00013172441376241295,0.049911691230058335
1919,-0.0,0.01532670975392536,0.049911691230058335
1920,-0.0,0.0001759500448486051,0.049911691230058335
1921,-0.0,0.00019792014170150196,0.049911691230058335
1922,-0.0,6.54037757844006e-05,0.049911691230058335
1923,-0.0,1.8140917305231596e-05,0.049911691230058335
1924,-0.0,1.1847861834723972e-05,0.049911691230058335
1925,-0.0,0.014987955944164355,0.049911691230058335
1926,-0.0,0.014785391996511521,0.049911691230058335
1927,-0.0,0.00035052137121027727,0.049911691230058335
1928,-0.0,0.00015800713360647478,0.049911691230058335
1929,-0.0,6.573777456253538e-05,0.049911691230058335
1930,-0.0,1.669227595257894e-05,0.049911691230058335
1931,-0.0,0.03025240550901387,0.049911691230058335
1932,-0.0,3.879797071704161e-05,0.049911691230058335
1933,-0.0,2.621351003995187e-05,0.049911691230058335
1934,-0.0,2.230381518586455e-05,0.049911691230058335
1935,-0.0,1.390060278083638e-05,0.049911691230058335
1936,-0.0,1.134529195212508e-05,0.049911691230058335
1937,-0.0,1.2805164786300338e-05,0.049911691230058335
1938,-0.0,0.015347619676319368,0.049911691230058335
1939,-0.0,0.00024468909330721544,0.049911691230058335
1940,-0.0,0.00013222639233845257,0.049911691230058335
1941,-0.0,5.986368630317429e-05,0.049911691230058335
1942,-0.0,1.0559372057628025e-05,0.049911691230058335
1943,-0.0,0.015484225928936723,0.049911691230058335
1944,-0.0,0.00014832504723472084,0.049911691230058335
1945,-0.0,3.461292266138116e-05,0.049911691230058335
1946,-0.0,0.015467118872159347,0.049911691230058335
1947,-0.0,0.00017177797105460968,0.049911691230058335
1948,-0.0,6.926346123492522e-05,0.049911691230058335
1949,-0.0,0.015030068835557131,0.049911691230058335
1950,-0.0,0.00019565053754888595,0.049911691230058335
1951,-0.0,0.000126902861730116,0.049911691230058335
1952,-0.0,3.461975936502881e-05,0.049911691230058335
1953,-0.0,0.015471685022880877,0.049911691230058335
1954,-0.0,0.00010066759961802063,0.049911691230058335
1955,-0.0,1.7379149710450292e-05,0.049911691230058335
1956,-0.0,7.4197843247247874e-06,0.049911691230058335
1957,-0.0,2.395797331189442e-06,0.049911691230058335
1958,-0.0,2.553674974592468e-06,0.049911691230058335
1959,-0.0,2.0690803950174086e-06,0.049911691230058335
1960,-0.0,2.0471568964453013e-06,0.049911691230058335
1961,-0.0,0.01525526637488639,0.049911691230058335
1962,-0.0,0.00021936306193026667,0.049911691230058335
1963,-0.0,6.182491607997775e-05,0.049911691230058335
1964,-0.0,2.692303617912728e-05,0.049911691230058335
1965,-0.0,9.66111172395756e-06,0.049911691230058335
1966,-0.0,0.015083696424747828,0.049911691230058335
1967,-0.0,0.00023923826632099576,0.049911691230058335
1968,-0.0,0.015617170843928108,0.049911691230058335
1969,-0.0,4.179000147530587e-05,0.049911691230058335
1970,-0.0,1.2808921475482293e-05,0.049911691230058335
1971,-0.0,3.9193778632040654e-06,0.049911691230058335
1972,-0.0,3.67712010929111e-06,0.049911691230058335
1973,-0.0,4.438424518582451e-06,0.049911691230058335
1974,-0.0,3.5959935900109485e-06,0.049911691230058335
1975,-0.0,4.135168371277587e-06,0.049911691230058335
1976,-0.0,3.8651853380144985e-06,0.049911691230058335
1977,-0.0,3.028594051102118e-06,0.049911691230058335
1978,-0.0,2.6006148878821023e-06,0.049911691230058335
1979,-0.0,2.1484086545342507e-06,0.049911691230058335
1980,-0.0,0.015468037448043148,0.049911691230058335
1981,-0.0,0.014970553572915435,0.049911691230058335
1982,-0.0,0.0004983354569958465,0.049911691230058335
1983,-0.0,0.030284991001821027,0.049911691230058335
1984,-0.0,0.015031132584766738,0.049911691230058335
1985,-0.0,0.00015528760997085556,0.049911691230058335
1986,-0.0,0.00018628574784429475,0.049911691230058335
1987,-0.0,0.014654123663405016,0.049911691230058335
1988,-0.0,0.00040598796050517194,0.049911691230058335
1989,-0.0,0.014495676902853916,0.049911691230058335
1990,-0.0,0.014285877661251334,0.049911691230058335
1991,-0.0,0.0007728916860543222,0.049911691230058335
1992,-0.0,0.0003510758240281575,0.049911691230058335
1993,-0.0,0.00011994764474110298,0.049911691230058335
1994,-0.0,7.259290782002381e-05,0.049911691230058335
1995,-0.0,4.222574796841627e-05,0.049911691230058335
1996,-0.0,2.6610054380427073e-05,0.049911691230058335
1997,-0.0,2.033753359853563e-05,0.049911691230058335
1998,-0.0,1.331573677276765e-05,0.049911691230058335
1999,-0.0,4.514875556083098e-06,0.049911691230058335
2000,-0.0,4.069089987623897e-06,0.049911691230058335
2001,-0.0,5.403925953828548e-06,0.049911691230058335
2002,-0.0,7.79500916081588e-06,0.049911691230058335
2003,-0.0,1.96657215312257e-06,0.049911691230058335
2004,-0.0,3.0878123773447896e-06,0.049911691230058335
2005,-0.0,1.2048254187657648e-06,0.049911691230058335
2006,-0.0,0.015350238261986782,0.049911691230058335
2007,-0.0,0.0002584316031164491,0.049911691230058335
2008,-0.0,0.01516137683680796,0.049911691230058335
2009,-0.0,0.0003021349044836086,0.049911691230058335
2010,-0.0,7.634561881530999e-05,0.049911691230058335
2011,-0.0,7.931821394357996e-06,0.049911691230058335
2012,-0.0,1.1901159173710596e-06,0.049911691230058335
2013,-0.0,3.0525777594547776e-07,0.049911691230058335
2014,-0.0,0.015479901398153029,0.049911691230058335
2015,-0.0,0.00020368900094602793,0.049911691230058335
2016,-0.0,9.418553747853053e-05,0.049911691230058335
2017,-0.0,0.015248516486856989,0.049911691230058335
2018,-0.0,0.015520768236846116,0.049911691230058335
2019,-0.0,1.6078291714904935e-05,0.049911691230058335
2020,-0.0,9.63723726954413e-06,0.049911691230058335
2021,-0.0,0.015301812877503096,0.049911691230058335
2022,-0.0,0.0001896456808054836,0.049911691230058335
2023,-0.0,2.2453988165693772e-05,0.049911691230058335
2024,-0.0,0.015132217350490862,0.049911691230058335
2025,-0.0,0.00014911339244605415,0.049911691230058335
2026,-0.0,2.869390576876185e-05,0.049911691230058335
2027,-0.0,6.182987334568679e-06,0.049911691230058335
2028,-0.0,3.2025168863469844e-06,0.049911691230058335
2029,-0.0,2.586816901128941e-06,0.049911691230058335
2030,-0.0,0.030777585117373718,0.049911691230058335
2031,-0.0,2.3040187755896113e-05,0.049911691230058335
2032,-0.0,1.2011835593739306e-05,0.049911691230058335
2033,-0.0,0.030170910369349713,0.049911691230058335
2034,-0.0,0.01566555867738373,0.049911691230058335
2035,-0.0,0.00019036320111354144,0.049911691230058335
2036,-0.0,9.275492629257087e-05,0.049911691230058335
2037,-0.0,0.015229724039642178,0.049911691230058335
2038,-0.0,9.108712526995077e-05,0.049911691230058335
2039,-0.0,7.057737462901059e-05,0.049911691230058335
2040,-0.0,1.896160404157854e-05,0.049911691230058335
2041,-0.0,1.867804209609858e-05,0.049911691230058335
2042,-0.0,0.01533105719681771,0.049911691230058335
2043,-0.0,0.00022427588612572436,0.049911691230058335
2044,-0.0,0.00010918306579910109,0.049911691230058335
2045,-0.0,0.000240293091600563,0.049911691230058335
2046,-0.0,0.00010927828223117331,0.049911691230058335
2047,-0.0,0.014493366422581033,0.049911691230058335
2048,-0.0,0.0003564929304432918,0.049911691230058335
2049,-0.0,0.0008129484727313632,0.049911691230058335
2050,-0.0,0.03065650555413546,0.049911691230058335
2051,-0.0,0.00039674048154614283,0.049911691230058335
2052,-0.0,0.000167369063184708,0.049911691230058335
2053,-0.0,0.00011770386265119726,0.049911691230058335
2054,-0.0,0.015128765941703648,0.049911691230058335
2055,-0.0,0.015316854180699835,0.049911691230058335
2056,-0.0,4.169809758991505e-05,0.049911691230058335
2057,-0.0,7.959772622001537e-05,0.049911691230058335
2058,-0.0,0.014710221179196736,0.049911691230058335
2059,-0.0,0.015385090022533632,0.049911691230058335
2060,-0.0,0.0001840050962158557,0.049911691230058335
2061,-0.0,5.3715621078254117e-05,0.049911691230058335
2062,-0.0,2.7557506797393216e-05,0.049911691230058335
2063,-0.0,3.480686961232493e-05,0.049911691230058335
2064,-0.0,0.014767596234496416,0.049911691230058335
2065,-0.0,0.00010153024658166032,0.049911691230058335
2066,-0.0,9.180504238770482e-05,0.049911691230058335
2067,-0.0,0.015961798211947098,0.049911691230058335
2068,-0.0,0.03011337382271408,0.049911691230058335
2069,-0.0,0.015090961749838039,0.049911691230058335
2070,-0.0,0.01451542142802964,0.049911691230058335
2071,-0.0,0.0009279705105882385,0.049911691230058335
2072,-0.0,0.00041277672784190145,0.049911691230058335
2073,-0.0,0.029865898375021516,0.049911691230058335
2074,-0.0,0.00021945122580291354,0.049911691230058335
2075,-0.0,0.015317678639448218,0.049911691230058335
2076,-0.0,0.00011481221578790723,0.049911691230058335
2077,-0.0,4.850573571957284e-05,0.049911691230058335
2078,-0.0,3.0171028186032345e-05,0.049911691230058335
2079,-0.0,3.171004385649212e-05,0.049911691230058335
2080,-0.0,0.015344364630720975,0.049911691230058335
2081,-0.0,0.00021671611301599114,0.049911691230058335
2082,-0.0,0.00022321910951461632,0.049911691230058335
2083,-0.0,8.358604210911835e-05,0.049911691230058335
2084,-0.0,0.015236122051831558,0.049911691230058335
2085,-0.0,0.015092893736152746,0.049911691230058335
2086,-0.0,0.00012576321324786477,0.049911691230058335
2087,-0.0,0.014942858185612806,0.049911691230058335
2088,-0.0,0.00015974463713064324,0.049911691230058335
2089,-0.0,0.00032036682875968836,0.049911691230058335
2090,-0.0,0.00018796907735918467,0.049911691230058335
2091,-0.0,9.931487497283342e-05,0.049911691230058335
2092,-0.0,5.722232999971766e-05,0.049911691230058335
2093,-0.0,0.015163126730371346,0.049911691230058335
2094,-0.0,0.00024630573975059633,0.049911691230058335
2095,-0.0,0.000164032425615801,0.049911691230058335
2096,-0.0,0.0001446914252909437,0.049911691230058335
2097,-0.0,7.854625327041731e-05,0.049911691230058335
2098,-0.0,0.014839590445156148,0.049911691230058335
2099,-0.0,0.0003022064946236469,0.049911691230058335
2100,-0.0,0.030473538201285066,0.049911691230058335
2101,-0.0,0.01487756758327663,0.049911691230058335
2102,-0.0,0.01497310653715056,0.049911691230058335
2103,-0.0,0.01492992184047548,0.049911691230058335
2104,-0.0,0.015271619451468155,0.049911691230058335
2105,-0.0,0.0006095598914761524,0.049911691230058335
2106,-0.0,0.00014868726463035387,0.049911691230058335
2107,-0.0,0.015299291132283344,0.049911691230058335
2108,-0.0,0.00016305250317572018,0.049911691230058335
2109,-0.0,5.658514431505779e-05,0.049911691230058335
2110,-0.0,2.8639637572158705e-05,0.049911691230058335
2111,-0.0,7.573201272093044e-06,0.049911691230058335
2112,-0.0,7.19734563525698e-06,0.049911691230058335
2113,-0.0,7.354149118121711e-06,0.049911691230058335
2114,-0.0,0.01558589513335562,0.049911691230058335
2115,-0.0,6.735604561924902e-05,0.049911691230058335
2116,-1.0,8.71968913429555e-05,0.049911691230058335
2117,-0.0,3.89388744750363e-05,0.049911691230058335
2118,-0.0,2.81356768994101e-05,0.049911691230058335
2119,-0.0,1.850517860191303e-05,0.049911691230058335
2120,-0.0,0.015229138695517008,0.049911691230058335
2121,-0.0,0.014979133895181462,0.049911691230058335
2122,-0.0,0.00022660151108766513,0.049911691230058335
2123,-0.0,8.518440613158873e-05,0.049911691230058335
2124,-0.0,3.0905424260652126e-05,0.049911691230058335
2125,-0.0,1.47555814251632e-05,0.049911691230058335
2126,-0.0,2.0241119432995447e-05,0.049911691230058335
2127,-0.0,1.3646969154734734e-05,0.049911691230058335
2128,-0.0,1.9512903564056217e-05,0.049911691230058335
2129,-0.0,0.015446193910371164,0.049911691230058335
2130,-0.0,0.015176206693330307,0.049911691230058335
2131,-0.0,0.00028065135572014933,0.049911691230058335
2132,-0.0,6.531865671988157e-05,0.049911691230058335
2133,-0.0,2.1345994028365567e-05,0.049911691230058335
2134,-0.0,7.251525424578631e-06,0.049911691230058335
2135,-0.0,0.01512970951545567,0.049911691230058335
2136,-0.0,0.00012295884223334497,0.049911691230058335
2137,-0.0,2.9194775031271547e-05,0.049911691230058335
2138,-0.0,0.015404279979100877,0.049911691230058335
2139,-0.0,0.00016875868062271593,0.049911691230058335
2140,-0.0,0.016026667445924403,0.049911691230058335
2141,-0.0,3.89667698659224e-05,0.049911691230058335
2142,-0.0,0.015317830117996287,0.049911691230058335
2143,-0.0,0.00014998237250996027,0.049911691230058335
2144,-0.0,7.334105758039985e-05,0.049911691230058335
2145,-0.0,0.015319609017471536,0.049911691230058335
2146,-0.0,0.030838416419854298,0.049911691230058335
2147,-0.0,0.015089759988939022,0.049911691230058335
2148,-0.0,0.00035296441350851637,0.049911691230058335
2149,-0.0,0.015177301852986602,0.049911691230058335
2150,-0.0,0.0003022695044023749,0.049911691230058335
2151,-0.0,0.015338376325587433,0.049911691230058335
2152,-0.0,9.591419136256718e-05,0.049911691230058335
2153,-0.0,3.546956088484876e-05,0.049911691230058335
2154,-0.0,2.297124041206189e-05,0.049911691230058335
2155,-0.0,2.057456873671981e-05,0.049911691230058335
2156,-0.0,2.0460322161852673e-05,0.049911691230058335
2157,-0.0,0.045452711823344316,0.049911691230058335
2158,-0.0,5.8872265697118564e-05,0.049911691230058335
2159,-0.0,3.5729980368159886e-05,0.049911691230058335
2160,-0.0,3.5093951952447355e-05,0.049911691230058335
2161,-0.0,2.6353219766406255e-05,0.049911691230058335
2162,-0.0,0.01548164832860266,0.049911691230058335
2163,-0.0,0.00011908412596994822,0.049911691230058335
2164,-0.0,0.015391069455461093,0.049911691230058335
2165,-0.0,0.00021941083883803003,0.049911691230058335
2166,-0.0,0.00011324358985120853,0.049911691230058335
2167,-0.0,6.226333073300339e-05,0.049911691230058335
2168,-0.0,2.930041429749508e-05,0.049911691230058335
2169,-0.0,2.0971551180082315e-05,0.049911691230058335
2170,-0.0,1.4759693243604488e-05,0.049911691230058335
2171,-0.0,1.313368795763381e-05,0.049911691230058335
2172,-0.0,0.015438565535845328,0.049911691230058335
2173,-0.0,0.00022819215209324284,0.049911691230058335
2174,-0.0,7.733637440310304e-05,0.049911691230058335
2175,-0.0,0.015192030721819627,0.049911691230058335
2176,-0.0,0.00017978437932697489,0.049911691230058335
2177,-0.0,6.714145614239442e-05,0.049911691230058335
2178,-0.0,0.015361240106315677,0.049911691230058335
2179,-0.0,0.00014506812756565068,0.049911691230058335
2180,-0.0,4.7541154131636176e-05,0.049911691230058335
2181,-0.0,0.015205659737958399,0.049911691230058335
2182,-0.0,0.0002735851508077758,0.049911691230058335
2183,-0.0,0.01565668137055809,0.049911691230058335
2184,-0.0,4.9841105855819023e-05,0.049911691230058335
2185,-0.0,0.00019366919556418338,0.049911691230058335
2186,-0.0,0.01520366095316561,0.049911691230058335
2187,-0.0,0.014073676381455513,0.049911691230058335
2188,-0.0,0.013930420124547774,0.049911691230058335
2189,-0.0,0.0025969588419349167,0.049911691230058335
2190,-0.0,0.0010374178346310714,0.049911691230058335
2191,-0.0,0.0016119688681044408,0.049911691230058335
2192,-0.0,0.017637286891115878,0.049911691230058335
2193,-0.0,3.965665344196623e-05,0.049911691230058335
2194,-0.0,5.116567157870122e-05,0.049911691230058335
2195,-0.0,4.932771759280641e-05,0.049911691230058335
2196,-0.0,2.5047051646742702e-05,0.049911691230058335
2197,-0.0,2.723536077597899e-05,0.049911691230058335
2198,-0.0,2.069665315040936e-05,0.049911691230058335
2199,-0.0,1.928666317674299e-05,0.049911691230058335
2200,-0.0,0.01578693518908303,0.049911691230058335
2201,-0.0,0.015417540056747114,0.049911691230058335
2202,-0.0,0.015187191225924934,0.049911691230058335
2203,-0.0,0.0004460195519717658,0.049911691230058335
2204,-0.0,0.015073702201979344,0.049911691230058335
2205,-0.0,0.00024251420706100646,0.049911691230058335
2206,-0.0,7.791127693224098e-05,0.049911691230058335
2207,-0.0,1.3359676442448176e-05,0.049911691230058335
2208,-0.0,1.3749687104436248e-06,0.049911691230058335
2209,-0.0,6.01293607530029e-07,0.049911691230058335
2210,-0.0,0.015468632272000515,0.049911691230058335
2211,-0.0,0.00015447228049136896,0.049911691230058335
2212,-0.0,5.725558534042108e-05,0.049911691230058335
2213,-0.0,1.4866234214316876e-05,0.049911691230058335
2214,-0.0,7.804707683689571e-06,0.049911691230058335
2215,-0.0,0.015333378207608384,0.049911691230058335
2216,-0.0,0.0001615050264416329,0.049911691230058335
2217,-0.0,7.158974918897165e-05,0.049911691230058335
2218,-0.0,2.8562759419203942e-05,0.049911691230058335
2219,-0.0,1.6592924786618113e-05,0.049911691230058335
2220,-0.0,1.334691417564926e-05,0.049911691230058335
2221,-0.0,2.3476887807127866e-06,0.049911691230058335
2222,-0.0,5.891173451288978e-07,0.049911691230058335
2223,-0.0,2.1360385105140267e-07,0.049911691230058335
2224,-0.0,9.038871512086297e-08,0.049911691230058335
2225,-0.0,1.0156942281680514e-07,0.049911691230058335
2226,-0.0,8.775643478564632e-08,0.049911691230058335
2227,-0.0,5.8169701611099356e-08,0.049911691230058335
2228,-0.0,0.015628771320536923,0.049911691230058335
2229,-0.0,0.0001404109811761205,0.049911691230058335
2230,-0.0,0.015685773379578064,0.049911691230058335
2231,-0.0,0.015042787266441149,0.049911691230058335
2232,-0.0,0.0004618423036399921,0.049911691230058335
2233,-0.0,0.015097219122957473,0.049911691230058335
2234,-0.0,4.304939568200439e-05,0.049911691230058335
2235,-0.0,1.891563199407642e-05,0.049911691230058335
2236,-0.0,0.015466048242029018,0.049911691230058335
2237,-0.0,0.015149708558702457,0.049911691230058335
2238,-0.0,0.0004785029758629378,0.049911691230058335
2239,-0.0,8.570146637154608e-05,0.049911691230058335
2240,-0.0,0.014969251477698009,0.049911691230058335
2241,-0.0,0.00020624599543239697,0.049911691230058335
2242,-0.0,4.677406757380709e-05,0.049911691230058335
2243,-0.0,7.233018976648964e-06,0.049911691230058335
2244,-0.0,1.483636959065393e-06,0.049911691230058335
2245,-0.0,7.987895065397765e-07,0.049911691230058335
2246,-0.0,6.767908606875039e-07,0.049911691230058335
2247,-0.0,1.4413407223301533e-06,0.049911691230058335
2248,-0.0,7.517005586876735e-07,0.049911691230058335
2249,-0.0,6.862149914965698e-07,0.049911691230058335
2250,-0.0,6.901058924313475e-07,0.049911691230058335
2251,-0.0,3.7362390279405133e-06,0.049911691230058335
2252,-0.0,0.014971119309334036,0.049911691230058335
2253,-0.0,0.0001824501912306431,0.049911691230058335
2254,-0.0,0.00010055115624307831,0.049911691230058335
2255,-0.0,4.473755694345272e-06,0.049911691230058335
2256,-0.0,4.972586205020946e-07,0.049911691230058335
2257,-0.0,0.015579909469961795,0.049911691230058335
2258,-0.0,0.00019507352116931997,0.049911691230058335
2259,-0.0,0.015437944605466658,0.049911691230058335
2260,-0.0,0.015630389178358683,0.049911691230058335
2261,-0.0,0.015546075953061234,0.049911691230058335
2262,-0.0,0.015429572007462866,0.049911691230058335
2263,-0.0,9.190994001073705e-05,0.049911691230058335
2264,-0.0,4.0958424676773575e-05,0.049911691230058335
2265,-0.0,2.4535616574894448e-05,0.049911691230058335
2266,-0.0,2.1853992720366477e-05,0.049911691230058335
2267,-0.0,1.1773904645906441e-05,0.049911691230058335
2268,-0.0,1.1558798547639526e-05,0.049911691230058335
2269,-0.0,1.1548260783478259e-05,0.049911691230058335
2270,-0.0,9.0120421134543e-06,0.049911691230058335
2271,-0.0,9.22304428740972e-06,0.049911691230058335
2272,-0.0,0.0155262140998218,0.049911691230058335
2273,-0.0,0.01564397756909841,0.049911691230058335
2274,-0.0,9.059828019530869e-05,0.049911691230058335
2275,-0.0,3.900813668167302e-05,0.049911691230058335
2276,-0.0,3.160901695764551e-05,0.049911691230058335
2277,-0.0,0.01557239519615905,0.049911691230058335
2278,-0.0,0.00013912731661491762,0.049911691230058335
2279,-0.0,4.403128899355124e-05,0.049911691230058335
2280,-0.0,9.898997646473617e-06,0.049911691230058335
