time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
33985,S,0,2,54.88,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33986,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33986,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33986,E,0,1,59.62,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33986,S,0,2,55.57,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33987,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33987,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33987,E,0,1,58.96,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33987,S,0,2,56.84,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33988,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33988,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33988,E,0,1,59.06,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33988,S,0,2,57.63,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33989,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33989,N,0,1,56.1,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33989,E,0,1,59.08,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33989,S,0,2,58.86,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33990,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33990,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33990,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33990,S,0,2,59.63,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33991,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33991,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33991,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33991,S,0,2,58.93,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33992,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33992,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33992,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33992,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33993,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33993,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33993,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33993,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33994,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33994,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33994,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33994,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33995,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33995,N,0,1,58.23,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33995,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33995,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33996,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33996,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33996,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33996,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33997,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33997,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33997,E,0,1,59.51,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33997,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33998,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33998,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33998,E,0,1,59.48,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33998,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
33999,W,0,1,59.05,4,L0(s)|L1(s) / L0(l)|L1(l),0,
33999,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
33999,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
33999,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34000,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34000,N,0,1,59.28,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34000,E,0,2,58.9,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34000,S,0,1,54.07,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34001,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34001,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34001,E,0,2,58.5,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34001,S,0,1,55.09,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34002,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34002,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34002,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34002,S,0,1,56.47,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34003,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34003,N,0,1,57.37,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34003,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34003,S,0,1,57.4,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34004,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34004,N,0,1,58.71,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34004,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34004,S,0,1,58.48,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34005,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34005,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34005,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34005,S,0,1,59.34,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34006,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34006,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34006,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34006,S,0,1,59.93,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34007,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34007,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34007,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34007,S,0,2,57.94,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34008,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34008,N,0,1,57.89,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34008,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34008,S,0,1,57.62,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34009,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34009,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34009,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34009,S,0,1,58.1,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34010,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34010,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34010,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34010,S,0,1,57.79,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34011,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34011,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34011,E,0,1,59.66,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34011,S,0,2,51.55,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34012,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34012,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34012,E,0,1,59.11,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34012,S,0,2,52.31,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34013,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34013,N,0,1,57.59,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34013,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34013,S,0,2,53.79,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34014,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34014,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34014,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34014,S,0,2,54.65,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34015,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34015,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34015,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34015,S,0,2,55.87,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34016,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34016,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34016,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34016,S,0,1,58.97,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34017,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34017,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34017,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34017,S,0,1,58.32,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34018,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34018,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34018,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34018,S,0,1,59.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34019,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34019,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34019,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34019,S,0,1,58.61,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34020,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34020,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34020,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34020,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34021,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34021,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34021,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34021,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34022,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34022,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34022,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34022,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34023,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34023,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34023,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34023,S,0,1,53.14,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34024,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34024,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34024,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34024,S,0,1,54.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34025,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34025,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34025,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34025,S,0,1,55.05,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34026,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34026,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34026,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34026,S,0,1,56.58,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34027,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34027,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34027,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34027,S,0,1,57.57,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34028,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34028,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34028,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34028,S,0,1,59.12,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34029,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34029,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34029,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34029,S,0,1,59.47,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34030,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34030,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34030,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34030,S,0,1,59.59,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34031,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34031,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34031,E,0,1,59.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34031,S,0,1,59.18,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34032,W,0,1,58.6,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34032,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34032,E,0,3,57.83,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34032,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34033,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34033,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34033,E,0,2,58.61,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34033,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34034,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34034,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34034,E,0,2,58.26,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34034,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34035,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34035,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34035,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34035,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34036,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34036,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34036,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34036,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34037,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34037,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34037,E,0,1,57.88,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34037,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34038,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34038,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34038,E,0,1,58.3,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34038,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34039,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34039,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34039,E,0,2,57.88,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34039,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34040,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34040,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34040,E,0,1,59.19,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34040,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34041,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34041,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34041,E,0,1,58.82,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34041,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34042,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34042,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34042,E,0,1,59.71,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34042,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34043,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34043,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34043,E,0,2,56.85,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34043,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34044,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34044,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34044,E,0,2,57.89,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34044,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34045,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34045,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34045,E,0,3,55.86,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34045,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34046,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34046,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34046,E,0,3,57.58,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34046,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34047,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34047,N,0,1,58.71,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34047,E,0,3,56.78,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34047,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34048,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34048,N,0,1,58.05,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34048,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34048,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34049,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34049,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34049,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34049,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34050,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34050,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34050,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34050,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34051,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34051,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34051,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34051,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34052,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34052,N,0,1,59.54,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34052,E,0,1,59.42,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34052,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34053,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34053,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34053,E,0,2,58.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34053,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34054,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34054,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34054,E,0,2,55.13,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34054,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34055,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34055,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34055,E,0,2,55.48,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34055,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34056,W,0,1,58.69,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34056,N,0,1,57.88,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34056,E,0,2,55.67,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34056,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34057,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34057,N,0,1,55.18,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34057,E,0,1,58.13,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34057,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34058,W,0,2,55.66,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34058,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34058,E,0,2,57.89,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
34058,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
34059,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
34059,N,0,1,56.08,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
34059,E,0,1,58.57,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
