time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
53070,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53070,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53070,S,36,40,30.06,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53080,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53080,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53080,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53080,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53090,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53090,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53090,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53090,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53100,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53100,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53100,E,28,28,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53100,S,35,39,30.21,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53110,W,4,4,0.09,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53110,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53110,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53110,S,28,38,30.48,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53120,W,1,4,1.69,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53120,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53120,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53120,S,22,37,30.72,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53130,W,3,3,15.04,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53130,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53130,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53130,S,28,35,30.47,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53140,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53140,N,7,9,1.2,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53140,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53140,S,27,35,30.74,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53150,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53150,N,10,10,0.01,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53150,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53150,S,28,34,30.67,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53160,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53160,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53160,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53160,S,29,34,30.45,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53170,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53170,N,10,10,0.02,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53170,E,26,27,0.48,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53170,S,32,34,30.27,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53180,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53180,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53180,E,27,28,0.04,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53180,S,34,34,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53190,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53190,N,8,9,0.49,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53190,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53190,S,32,34,30.22,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53200,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53200,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53200,E,25,26,0.02,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53200,S,33,34,30.08,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53210,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53210,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53210,E,22,25,0.09,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53210,S,34,36,30.45,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53220,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53220,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53220,E,20,25,0.44,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53220,S,35,37,30.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53230,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53230,N,8,9,0.49,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53230,E,25,25,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53230,S,28,36,30.26,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53240,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53240,N,10,10,0.01,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53240,E,25,25,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53240,S,32,37,30.33,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53250,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53250,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53250,E,25,25,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53250,S,36,40,30.54,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53260,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53260,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53260,E,25,25,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53260,S,33,41,30.32,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53270,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53270,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53270,E,25,25,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53270,S,31,39,30.49,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53280,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53280,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53280,E,25,25,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53280,S,38,39,30.02,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53290,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53290,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53290,E,23,24,0.09,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53290,S,39,39,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53300,W,2,3,15.11,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53300,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53300,E,18,24,1.48,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53300,S,39,39,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53310,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53310,N,9,9,0.03,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53310,E,27,27,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53310,S,39,40,30.33,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53320,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53320,N,9,9,0.04,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53320,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53320,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53330,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53330,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53330,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53330,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53340,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53340,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53340,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53340,S,40,41,27.97,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53350,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53350,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53350,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53350,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53360,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53360,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53360,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53360,S,40,41,20.54,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53370,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53370,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53370,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53370,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53380,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53380,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53380,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53380,S,40,41,30.12,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53390,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53390,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53390,E,23,26,0.07,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53390,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53400,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53400,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53400,E,26,26,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53400,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53410,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53410,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53410,E,23,25,0.04,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53410,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53420,W,2,3,15.12,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53420,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53420,E,23,25,0.39,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53420,S,38,41,30.15,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53430,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53430,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53430,E,19,25,0.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53430,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53440,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53440,N,7,8,0.91,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53440,E,23,25,0.21,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53440,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53450,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53450,N,7,8,0.5,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53450,E,20,25,0.2,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53450,S,36,40,30.31,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53460,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53460,N,7,8,0.1,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53460,E,26,26,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53460,S,37,40,30.07,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53470,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53470,N,8,8,0.01,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53470,E,22,25,0.61,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53470,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53480,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53480,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53480,E,22,26,0.24,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53480,S,36,40,30.05,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53490,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53490,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53490,E,25,27,0.09,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53490,S,39,40,30.04,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53500,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53500,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53500,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53500,S,38,40,30.1,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53510,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53510,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53510,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53510,S,37,40,30.13,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53520,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53520,N,7,8,0.08,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53520,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53520,S,38,40,30.11,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53530,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53530,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53530,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53530,S,38,40,30.1,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53540,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53540,N,7,9,1.36,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53540,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53540,S,38,40,30.16,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53550,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53550,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53550,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53550,S,38,40,30.06,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53560,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53560,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53560,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53560,S,38,41,30.05,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53570,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53570,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53570,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53570,S,37,40,30.07,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53580,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53580,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53580,E,27,27,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53580,S,35,41,30.21,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53590,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53590,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53590,E,23,26,1.08,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53590,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53600,W,2,3,18.93,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53600,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53600,E,21,26,2.59,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53600,S,37,42,29.12,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53610,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53610,N,8,9,0.16,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53610,E,25,28,0.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53610,S,42,43,30.32,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53620,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53620,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53620,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53620,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53630,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53630,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53630,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53630,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53640,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53640,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53640,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53640,S,38,43,30.16,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53650,W,1,2,32.62,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53650,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53650,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53650,S,38,43,30.13,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53660,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53660,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53660,E,24,28,0.47,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53660,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53670,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53670,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53670,E,24,28,0.2,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53670,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53680,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53680,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53680,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53680,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53690,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53690,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53690,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53690,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53700,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53700,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53700,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53700,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53710,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53710,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53710,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53710,S,39,42,30.18,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53720,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53720,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53720,E,22,27,0.1,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53720,S,37,42,30.19,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53730,W,2,3,15.66,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53730,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53730,E,23,27,0.2,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53730,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53740,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53740,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53740,E,20,26,0.59,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53740,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53750,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53750,N,10,10,0.01,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53750,E,26,27,0.25,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53750,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53760,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53760,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53760,E,20,27,0.71,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53760,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53770,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53770,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53770,E,25,28,0.18,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53770,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
53780,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
53780,N,9,9,7.5,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
53780,E,21,28,0.79,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
53780,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
